21	20330000	20410000	212.8800	0.0268	0.0000
21	35150000	35490000	212.8600	0.1905	0.0000
1	196430000	196640000	212.8600	0.1395	0.0000
6	73250000	73310000	212.8600	0.1182	0.0000
10	116390000	116450000	212.8600	0.0406	0.0000
11	67570000	67600000	212.8600	0.0327	0.0000
20	25210000	25300000	212.8600	0.0258	0.0000
3	112740000	112900000	212.8400	0.0573	0.0000
8	47340000	47410000	212.8400	0.0467	0.0000
3	53800000	53900000	212.8400	0.0340	0.0000
12	56780000	56830000	212.8400	0.0310	0.0000
9	88240000	88260000	212.8200	0.0116	0.0000
13	48700000	48980000	212.8000	0.1628	0.0000
10	52050000	52230000	212.8000	0.0754	0.0000
3	130910000	131010000	212.8000	0.0364	0.0000
5	20350000	20400000	212.8000	0.0213	0.0000
5	19050000	19160000	212.8000	0.0159	0.0000
7	111030000	111220000	212.7800	0.0946	0.0000
10	72940000	73030000	212.7800	0.0416	0.0000
2	210530000	210630000	212.7800	0.0281	0.0000
10	22790000	22870000	212.7800	0.0277	0.0000
19	46940000	46990000	212.7800	0.0262	0.0000
5	103520000	103780000	212.7600	0.0434	0.0000
18	42300000	42550000	212.7600	0.0251	0.0000
13	69540000	69580000	212.7600	0.0189	0.0000
8	6360000	6380000	212.7600	0.0167	0.0000
10	36450000	36710000	212.7400	0.0711	0.0000
4	164590000	164640000	212.7400	0.0332	0.0000
8	31040000	31130000	212.7400	0.0165	0.0000
13	104440000	105270000	212.7200	0.0461	0.0000
2	167950000	168080000	212.7000	0.0863	0.0000
4	108790000	109150000	212.6800	0.0561	0.0000
7	107380000	107440000	212.6800	0.0391	0.0000
20	7340000	7510000	212.6800	0.0159	0.0000
1	103100000	103570000	212.6600	0.0789	0.0000
8	142680000	143210000	212.6600	0.0726	0.0000
3	36200000	36300000	212.6400	0.0706	0.0000
3	85920000	86040000	212.6400	0.0358	0.0000
11	61400000	61490000	212.6400	0.0178	0.0000
2	207060000	207460000	212.6200	0.0938	0.0000
2	206500000	206630000	212.6200	0.0298	0.0000
8	78120000	78320000	212.6000	0.1187	0.0000
22	46070000	46170000	212.6000	0.0391	0.0000
7	27640000	27720000	212.5800	0.0385	0.0000
4	180980000	181190000	212.5800	0.0308	0.0000
8	88650000	89020000	212.5600	0.0824	0.0000
9	102190000	102400000	212.5600	0.0661	0.0000
1	31550000	31570000	212.5600	0.0224	0.0000
4	180340000	180410000	212.5600	0.0215	0.0000
8	123170000	123470000	212.5400	0.1145	0.0000
10	5820000	6000000	212.5400	0.0619	0.0000
20	52000000	52090000	212.5400	0.0298	0.0000
5	142820000	142950000	212.5200	0.1397	0.0000
3	41990000	42240000	212.5200	0.1218	0.0000
2	163760000	164090000	212.5200	0.0410	0.0000
7	55870000	56030000	212.5200	0.0372	0.0000
6	67780000	67860000	212.5200	0.0196	0.0000
18	22560000	22590000	212.5200	0.0166	0.0000
3	10250000	10470000	212.5000	0.1018	0.0000
5	77150000	77290000	212.5000	0.0850	0.0000
1	14280000	14370000	212.5000	0.0678	0.0000
7	135840000	135930000	212.5000	0.0232	0.0000
